ID	Name	CampaignID	Holder
69	FiatWorks	635	0xfeedc4f156fd25c3fe9ff6402dbf3b99ebed3195
70	FiatWorks	635	0xf9aa5a57411c17d2f7757e9b32fccee8565556de
71	FiatWorks	635	0x15b1653dd8fbb99c4d5eba8a41640bcadf096461
72	FiatWorks	635	0xcb296edc24bafa12fe8df4a36b1e96ab455bcb69
73	FiatWorks	635	0xb31e360797b5774b44066ee1b74ee6c457ca0eb8
74	FiatWorks	635	0xe3d09e2003c05ac10be110a6918778800f6f4f93
75	FiatWorks	635	0x1f4fbfaa327f7d5ee232377a62be01f20e2a597f
76	FiatWorks	635	0x193bb65822a8ec1689abbce67a0c563414cf34b0
77	FiatWorks	635	0xc78979e4e838c913a6cab11c50b5d26ce32ca545
78	FiatWorks	635	0x5fe0f1799c2a09cecdef72d56ea69d81e83533bd
79	FiatWorks	635	0x20fcb8c85912fa0b1b8b132ee54bd6e24794e672
80	FiatWorks	635	0xcc27742dd07afeeddfff438c14bceb6f3f7942dc
81	FiatWorks	635	0x4e020b5b57b2e5ab1d6bab8020f2493d2a8e8d6d
82	FiatWorks	635	0x0e9bc802db793f7e0ad5cc1fe107a66cc1026a58
83	FiatWorks	635	0x6638ffcff387d15e25eb700d8b529ac9e4f74113
84	FiatWorks	635	0x034334cb4a154c20da9dcd63d32168549ba6c22b
85	FiatWorks	635	0x7166c83be0fa92d6270cf51bb6abfa972956af23
86	FiatWorks	635	0x1a0472afcc63750629987119c88122c163c00e4a
87	FiatWorks	635	0xd19714ea942026a5692ba56ed81d0b05ba7b9b1b
88	FiatWorks	635	0x5560b5b86d2b1bdac76b0c391196400db6a878e3
89	FiatWorks	635	0xd4ad8de48b629afc243e67a7e263aaa1c22d2164
90	FiatWorks	635	0xf2f6f1ef2e9da1edebab153fdecd7e033da19ed2
91	FiatWorks	635	0x731b16e000f1bdae897173f4ee1ace56c97479d0
92	FiatWorks	635	0x8bb48f63dec34d7a2d6732632c50ddc7a75f98bf
93	FiatWorks	635	0xd9dcd58f5b604b2696d45789a0f7047c6143ebd8
94	FiatWorks	635	0x136b90fbed3a3127c3d0f0ecba1a49c6c5ad1638
95	FiatWorks	635	0x555e5618b8be07ae1fc048dd6e9237002bce5379
